budget,keywords,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,tagline,vote_average,vote_count,cast,director,year,month,return_rate,History,Documentary,Crime,Thriller,Foreign,War,Adventure,Western,Music,Mystery,Action,Comedy,Science Fiction,Romance,Fantasy,Drama,Animation,Family,Horror,suomi,Somali,اردو,Pусский,فارسی,Polski,Română,తెలుగు,Deutsch,Latin,ελληνικά,Português,Español,العربية,English,Український,Hrvatski,Magyar,Cymraeg,தமிழ�?Dansk,isiZulu,Afrikaans,हिन्दी,shqip,Bahasa indonesia,普通话,Català,Galego,Slovenčina,қазақ,Italiano,Français,Nederlands,Türkçe,বাংল�?български език,Kiswahili,svenska,Gaeilge,Srpski,Eesti,한국�?조선�?No Language,ਪੰਜਾਬੀ,Esperanto,پښتو,Tiếng Việt,עִבְרִית,广州�?/ 廣州�?Norsk,日本�?ภาษาไท�?Český,Íslenska,L1,L2,L3,L4,L5,L6
35000000,"['adoption', 'marriage', 'divorce', 'birth mother']","To the amusement of their adult children and friends, long divorced couple Don and Ellie Griffin are once again forced to play the happy couple for the sake of their adopted son's wedding after his ultra conservative biological mother unexpectedly decides to fly halfway across the world to attend. With all of the wedding guests looking on, the Griffins are hilariously forced to confront their past, present and future - and hopefully avoid killing each other in the process.",18.84332,"['Millenium Films', 'Two Ton Films']",['United States of America'],2013/4/25,21819348,90,It's never too late to start acting like a family,5.7,414,"[""['Robert De Niro'"", "" 'Diane Keaton'""]",Justin Zackham,2013,4,-37.65900571,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32000000,"['undercover', 'fbi', 'sequel', 'comedy', 'disguise', 'fbi agent', 'impersonation', 'duringcreditsstinger']","FBI agent Malcolm Turner and his 17-year-old son, Trent, go undercover at an all-girls performing arts school after Trent witnesses a murder. Posing as Big Momma and Charmaine, they must find the murderer before he finds them.",15.901137,"['Twentieth Century Fox Film Corporation', 'Regency Enterprises', 'New Regency Pictures', 'The Collective Studios', 'Runteldat Entertainment', 'Friendly Films (II)', 'Friendly Films Productions']",['United States of America'],2011/2/16,83615414,107,Momma's got back-up.,5.3,313,"[""['Martin Lawrence'"", "" 'Brandon T. Jackson'""]",John Whitesell,2011,2,161.2981688,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32000000,"['bomb', 'identity', 'fantasy', 'bomber', 'suspicion', 'time travel', 'investigation', 'surrealism', 'soldier', 'helicopter pilot']","Decorated soldier Captain Colter Stevens wakes up in the body of an unknown man, discovering he's involved in a mission to find the bomber of a Chicago commuter train. He learns he's part of a top-secret experimental program that enables him to experience the final 8 minutes of another person's life. Colter re-lives the train incident over and over again, gathering more clues each time. But can he discover who is responsible for the attack before the next one happens?",59.19888,"['The Mark Gordon Company', 'Vendome Pictures']","['Canada', 'United States of America']",2011/3/30,147332697,93,Make Every Second Count,7.1,2699,"[""['Jake Gyllenhaal'"", "" 'Michelle Monaghan'""]",Duncan Jones,2011,3,360.4146781,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32000000,"['rugby', 'stranded', 'survival', 'plane wreck', 'airplane crash', 'freezing', 'disaster movie']","The amazing, true story of a Uruguayan rugby team's plane that crashed in the middle of the Andes mountains, and their immense will to survive and pull through alive, forced to do anything and everything they could to stay alive on meager rations and through the freezing cold.",14.48851,"['Paramount Pictures', 'Touchstone Pictures']",['United States of America'],1993/1/15,36733909,120,They survived the impossible...by doing the unthinkable.,6.7,374,"[""['Ethan Hawke'"", "" 'Vincent Spano'""]",Frank Marshall,1993,1,14.79346562,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000000,"['suicide', 'based on novel', 'hotel room', 'obsession', 'sadomasochism', 'psychological thriller', 'killer', 'family', 'numbers']","Walter Sparrow is an animal control officer that becomes obsessed with a mysterious book that seems to be based on his own life. As soon as he opens the book, he notices strange parallels between what he reads and what he's experienced. But now he's worried that a fictional murder might materialize.",23.197408,"['New Line Cinema', 'Contrafilm', 'Firm Films']","['Germany', 'United States of America']",2007/2/23,77566815,101,First it takes hold of your mind...then it takes hold of your life.,6.3,1018,"[""['Jim Carrey'"", "" 'Virginia Madsen'""]",Joel Schumacher,2007,2,158.55605,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33000000,"['train', 'cartographer']",A 12-year-old cartographer secretly leaves his family's ranch in Montana where he lives with his cowboy father and scientist mother and travels across the country on board a freight train to receive an award at the Smithsonian Institute.,10.651202,"['Epithète Films', 'Cross Creek Pictures', 'Tapioca Films']","['Canada', 'France']",2013/10/16,9494789,105,,6.7,232,"[""['Kyle Catlett'"", "" 'Helena Bonham Carter'""]",Jean-Pierre Jeunet,2013,10,-71.22791212,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35000000,"['submarine', 'california', 'world war ii', 'war ship', 'pearl harbor', 'satire', 'los angeles', 'anarchic comedy']","It's been six days since the attack on Pearl Harbor. Panic grips California, supposedly the next target of the Japanese forces. Everywhere in California, people are suffering from war nerves. Chaos erupts all over the state. An Army Air Corps Captain, a civilian with a deranged sense of Nationalism, civilian defenders, and a Motor Pool crew all end up chasing a Japanese sub planning to attack LA.",10.032626,"['Columbia Pictures', 'Universal Pictures', 'A-Team']",['United States of America'],1979/12/13,31755742,113,Paranoia meets pandemonium.,5.6,143,"[""['Dan Aykroyd'"", "" 'Ned Beatty'""]",Steven Spielberg,1979,12,-9.269308571,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32000000,"['robbery', 'double life', 'dual identity', 'small town', 'indiana', 'distrust', 'fight', 'self-defense', 'marriage', 'family relationships', 'mistaken identity', 'diner', 'lawyer', 'mobster', 'violence', 'attempted robbery']",An average family is thrust into the spotlight after the father commits a seemingly self-defense murder at his diner.,34.628738,"['New Line Cinema', 'DC Comics', 'BenderSpink']","['United States of America', 'Canada', 'Germany']",2005/9/23,60740827,96,Tom Stall had the perfect life... until he became a hero.,6.9,832,"[""['Viggo Mortensen'"", "" 'Maria Bello'""]",David Cronenberg,2005,9,89.81508438,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32000000,"['martial arts', 'war on drugs', 'kidnapping', 'bodyguard', 'baby-snatching']","Professional driver Frank Martin is living in Miami, where he is temporarily filling in for a friend as the chauffeur for a government narcotics control policymaker and his family. The young boy in the family is targeted for kidnapping, and Frank immediately becomes involved in protecting the child and exposing the kidnappers.",47.5612,"['Canal Plus', 'Twentieth Century Fox Film Corporation', 'Current Entertainment', 'TF 1 Film Productions', 'TPS Star', 'EuropaCorp', 'Revolution Sun Studios']","['France', 'United States of America']",2005/8/2,85167639,87,The Best In The Business Is Back In The Game.,6.2,1061,"[""['Jason Statham'"", "" 'Amber Valletta'""]",Louis Leterrier,2005,8,166.1488719,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32000000,"['gunslinger', 'revenge', 'prairie', 'shootout', 'pistol']","A mysterious woman comes to compete in a quick-draw elimination tournament, in a town taken over by a notorious gunman.",16.473355,['TriStar Pictures'],"['Japan', 'United States of America']",1995/2/9,18552460,107,Think you are quick enough?,6.3,427,"[""['Sharon Stone'"", "" 'Gene Hackman'""]",Sam Raimi,1995,2,-42.0235625,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28000000,"['irland', 'rock star', 'court case', 'rivalry', 'falling in love', 'divorce lawyer']","Amidst a sea of litigation, two New York City divorce lawyers find love.",6.201404,"['New Line Cinema', 'Irish Dreamtime', 'Deep River Productions', 'Initial Entertainment Group (IEG)']","['Germany', 'Ireland', 'United Kingdom']",2004/4/4,30016165,90,Love always has the last word.,5.6,104,"[""['Pierce Brosnan'"", "" 'Julianne Moore'""]",Peter Howitt,2004,4,7.200589286,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32000000,"['dystopia', 'evil corporation', 'repo man', 'aftercreditsstinger']","In the future, medical technology has advanced to the point where people can buy artificial organs to extend their lives. But if they default on payments, an organization known as the Union sends agents to repossess the organs. Remy is one of the best agents in the business, but when he becomes the recipient of an artificial heart, he finds himself in the same dire straits as his many victims.",25.799697,"['Universal Pictures', 'Stuber Productions', 'Dentsu', 'Relativity Media']","['Canada', 'United States of America']",2010/3/18,18409891,111,"For a price, any organ in your body can be replaced. But it can also be repossessed.",6.2,620,"[""['Jude Law'"", "" 'Forest Whitaker'""]",Miguel Sapochnik,2010,3,-42.46909063,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000000,"['giant snake', 'korea', 'building', 'dagger', 'south korea']","Based on the Korean legend, unknown creatures will return and devastate the planet. Reporter Ethan Kendrick is called in to investigate the matter...",4.822033,"['Younggu-Art Movies', 'Showbox Entertainment']",['South Korea'],2007/2/8,53587404,90,They've made our world their battleground,4,104,"[""['Jason Behr'"", "" 'Robert Forster'""]",Shim Hyung-Rae,2007,2,-23.44656571,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30000000,"['magic', 'las vegas']","After breaking up with his longtime stage partner, a famous but jaded Vegas magician fights for relevance when a new, ""hip"" street magician appears on the scene.",26.9385,"['New Line Cinema', 'Benderspink', 'Carousel Productions']",['United States of America'],2013/3/14,27437881,100,Abracatastic!,5.3,724,"[""['Steve Carell'"", "" 'Jim Carrey'""]",Don Scardino,2013,3,-8.540396667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32000000,"['dance', 'musical', 'furry', 'talking animal', 'anthropomorphism', 'hollywood', 'singing', 'acting', 'movies']","Danny, an ambitious singing/dancing cat, goes to Hollywood and overcomes several obstacles to fulfill his dream of becoming a movie star.",4.098444,"['Warner Bros. Pictures', 'David Kirschner Productions', 'Turner Feature Animation']",['United States of America'],1997/3/26,3566637,75,It's a Jungle Out There!,7.1,24,"[""['Scott Bakula'"", "" 'Jasmine Guy'""]",Mark Dindal,1997,3,-88.85425938,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32000000,"['berlin', 'corruption', 'nazi background', ""love of one's life"", 'chauffeur', 'black market', 'missile', 'postwar period', 'war correspondent', 'allied', 'truth', 'murder', 'humanity']",An American journalist played by George Clooney arrives in Berlin just after the end of World War Two. He becomes involved in a murder mystery surrounding a dead GI who washes up at a lakeside mansion during the Potsdam negotiations between the Allied powers. Soon his investigation connects with his search for his married pre-war German lover played by Cate Blanchett.,5.347936,"['Warner Bros.', 'Section Eight Productions', 'Sunset Gower Studios']",['United States of America'],2006/12/8,5914908,108,"If war is Hell, then what comes after?",5.9,86,"[""['George Clooney'"", "" 'Cate Blanchett'""]",Steven Soderbergh,2006,12,-81.5159125,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31500000,"['guerrilla', 'river', 'vietnam', 'vietcong', 'cambodia', 'army', 'insanity', 'tribe', 'green beret', 'jungle', 'apocalypse', 'death', 'napalm']","At the height of the Vietnam war, Captain Benjamin Willard is sent on a dangerous mission that, officially, ""does not exist, nor will it ever exist."" His goal is to locate - and eliminate - a mysterious Green Beret Colonel named Walter Kurtz, who has been leading his personal army on illegal guerrilla missions into enemy territory.",49.973462,"['United Artists', 'Zoetrope Studios']",['United States of America'],1979/8/15,89460381,153,This is the end...,8,2055,"[""['Martin Sheen'"", "" 'Marlon Brando'""]",Francis Ford Coppola,1979,8,184.0012095,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32000000,"['male nudity', 'sex', 'san francisco', 'waitress', 'newspaper', 'bar', 'nudity', 'airplane', 'male female relationship', 'writer', 'new york city', 'masturbation', 'phone sex', 'text messaging', 'intern', 'long distance relationship', 'woman director', 'record company', 'skype']","Erin and Garrett are very much in love. When Erin moves to San Francisco to finish her journalism degree and Garrett stays behind in New York to work in the music industry, they gamely keep the romance alive with webcams and frequent-flyer miles. But just when it seems the lovers will soon be reunited, they each score a big break that could separate them for good.",13.611544,"['New Line Cinema', 'Offspring Entertainment']",['United States of America'],2010/9/1,42045846,102,A comedy about meeting each other halfway.,6,262,"[""['Drew Barrymore'"", "" 'Justin Long'""]",Nanette Burstein,2010,9,31.39326875,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31500000,"['cia', 'memory', 'convict', 'implant']","Bill Pope is a CIA agent on a mission in London tracking down a shadowy hacker nicknamed ""The Dutchman."" When he gets mysteriously ambushed and killed, an experimental procedure is used to transfer his memories into dangerous ex-convict Jericho Stewart. When he wakes up with the CIA agent's memories, his mission is to find The Dutchman and eliminate him before the hacker launches ICBM's and starts World War III. But complications soon arise and the mission turns personal.",27.891012,"['Lionsgate', 'BenderSpink', 'Millennium Films', 'Fipex Holding', 'Campbell Grobman Films', 'Criminal Productions']","['United Kingdom', 'United States of America']",2016/4/14,14708696,113,,5.7,557,"[""['Kevin Costner'"", "" 'Gary Oldman'""]",Ariel Vromen,2016,4,-53.30572698,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31000000,"['dancing', 'train station', 'denmark', 'fire', 'cemetery', 'compass', 'lion', 'picnic', 'fireworks', 'grave', 'passion', 'farm worker', 'plantation', 'kenia', 'coffee plantation', 'safari', 'banker', 'airplane', 'wedding night', 'adventure', 'aggression by animal', 'friendship', 'syphillis']","Out of Africa tells the story of the life of Danish author Karen Blixen, who at the beginning of the 20th century moved to Africa to build a new life for herself. The film is based on the autobiographical novel by Karen Blixen from 1937.",13.864975,"['Universal Pictures', 'Mirage Entertainment']",['United States of America'],1985/12/20,128499205,161,Based on a true story.,7,279,"[""['Meryl Streep'"", "" 'Robert Redford'""]",Sydney Pollack,1985,12,314.5135645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31000000,"['confession', 'airplane', 'f word', 'hangover', 'airplane crash', 'syringe', 'denial', 'porn actress', 'jesus freak', 'baseball stadium', 'perjury', 'national transportation safety board', 'flying upside down', 'narcissist', 'relapse', 'substance abuse']","Commercial airline pilot Whip Whitaker has a problem with drugs and alcohol, though so far he's managed to complete his flights safely. His luck runs out when a disastrous mechanical malfunction sends his plane hurtling toward the ground. Whip pulls off a miraculous crash-landing that results in only six lives lost. Shaken to the core, Whip vows to get sober -- but when the crash investigation exposes his addiction, he finds himself in an even worse situation.",42.213765,"['Paramount Pictures', 'Parkes/MacDonald Productions', 'ImageMovers']",['United States of America'],2012/11/2,161772375,138,,6.5,2415,"[""['Denzel Washington'"", "" 'Don Cheadle'""]",Robert Zemeckis,2012,11,421.846371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34000000,"['venice', 'mass murder', 'space marine', 'space suit', 'marcus square', 'space battle', 'secret base', 'utopia', 'space travel', 'boat chase', 'astronaut', 'lasers', 'british secret service', 'weightlessness']",During the transportation of a Space Shuttle a Boeing 747 crashes in the Atlantic Ocean yet when they go to look for the destroyed shuttle it is not there. James Bond investigates the missing mission space shuttle and soon learns that the shuttles owner Hugo Drax wants to kill all of mankind.,29.887404,"['United Artists', 'Eon Productions']","['France', 'United Kingdom', 'United States of America']",1979/6/26,210308099,126,Outer space now belongs to 007.,5.9,541,"[""['Roger Moore'"", "" 'Lois Chiles'""]",Lewis Gilbert,1979,6,518.5532324,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000000,"['hotel', 'painting', 'wartime', 'gunfight', 'theft', 'mentor protégé relationship', 'european', 'hotel lobby', 'renaissance painting']","The Grand Budapest Hotel tells of a legendary concierge at a famous European hotel between the wars and his friendship with a young employee who becomes his trusted protégé. The story involves the theft and recovery of a priceless Renaissance painting, the battle for an enormous family fortune and the slow and then sudden upheavals that transformed Europe during the first half of the 20th century.",74.417456,"['Fox Searchlight Pictures', 'Scott Rudin Productions', 'Studio Babelsberg', 'Indian Paintbrush', 'TSG Entertainment', 'American Empirical Pictures']","['United Kingdom', 'United States of America', 'Germany']",2014/2/26,174600318,99,A perfect holiday without leaving home.,8,4519,"[""['Ralph Fiennes'"", "" 'Tony Revolori'""]",Wes Anderson,2014,2,482.00106,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31000000,"['american football', 'billard', 'baseball bat', 'richard nixon', 'psychic power', 'american flag', 'wager', 'lingerie slip', 'single mother', 'moving', 'stranger', 'childhood', 'childhood friends', 'ferris wheel', 'straw hat', 'informant', 'mysterious stranger', 'woman crying', 'library card', 'low men', 'bronko nagurski', 'culvert', 'floating on inner tube', 'wind chime', 'jack of spades', 'clairvoyant', 'hires root beer', 'wrong number']",A widowed mother and her son change when a mysterious stranger enters their lives.,7.06762,['Castle Rock Entertainment'],"['Australia', 'United States of America']",2001/9/7,24185781,101,What if one of life's great mysteries moved in upstairs?,6.4,131,"[""['Anthony Hopkins'"", "" 'Anton Yelchin'""]",Scott Hicks,2001,9,-21.98135161,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
